2020-04-20 15:38:48,53.556
2020-04-20 15:38:49,55.017
2020-04-20 15:38:51,54.043
2020-04-20 15:38:52,55.504
2020-04-20 15:38:54,55.017
2020-04-20 15:38:55,55.017
2020-04-20 15:38:57,55.017
2020-04-20 15:38:58,55.504
2020-04-20 15:39:00,55.991
2020-04-20 15:39:01,55.991
2020-04-20 15:39:03,55.991
2020-04-20 15:39:04,56.478
2020-04-20 15:39:06,56.965
2020-04-20 15:39:07,56.965
2020-04-20 15:39:09,57.452
2020-04-20 15:39:10,56.965
2020-04-20 15:39:12,57.452
2020-04-20 15:39:13,57.939
2020-04-20 15:39:15,57.452
2020-04-20 15:39:16,57.452
2020-04-20 15:39:18,57.939
2020-04-20 15:39:19,57.939
2020-04-20 15:39:20,57.452
2020-04-20 15:39:22,57.939
2020-04-20 15:39:23,57.939
2020-04-20 15:39:25,58.913
2020-04-20 15:39:26,58.913
2020-04-20 15:39:28,58.913
2020-04-20 15:39:29,58.913
2020-04-20 15:39:31,58.426
2020-04-20 15:39:32,58.913
2020-04-20 15:39:34,58.426
2020-04-20 15:39:35,58.913
2020-04-20 15:39:37,59.887
2020-04-20 15:39:38,59.4
2020-04-20 15:39:40,59.887
2020-04-20 15:39:41,60.374
2020-04-20 15:39:43,59.4
2020-04-20 15:39:44,59.4
2020-04-20 15:39:46,60.861
2020-04-20 15:39:47,58.913
2020-04-20 15:39:49,60.374
2020-04-20 15:39:50,59.887
2020-04-20 15:39:51,60.374
2020-04-20 15:39:53,60.861
2020-04-20 15:39:54,60.374
2020-04-20 15:39:56,59.887
2020-04-20 15:39:57,57.452
2020-04-20 15:39:59,55.504
2020-04-20 15:40:00,53.556
2020-04-20 15:40:01,54.043
2020-04-20 15:40:03,52.095
2020-04-20 15:40:04,52.582
2020-04-20 15:40:06,51.121
2020-04-20 15:40:07,50.634
2020-04-20 15:40:08,50.634
2020-04-20 15:40:10,50.634
2020-04-20 15:40:11,49.66
2020-04-20 15:40:12,50.147
2020-04-20 15:40:14,48.686
2020-04-20 15:40:15,49.66
2020-04-20 15:40:17,48.199
2020-04-20 15:40:18,47.712
2020-04-20 15:40:19,47.712
2020-04-20 15:40:21,48.199
2020-04-20 15:40:22,47.225
2020-04-20 15:40:24,46.738
2020-04-20 15:40:25,46.251
2020-04-20 15:40:26,46.738
2020-04-20 15:40:28,46.251
2020-04-20 15:40:29,46.738
2020-04-20 15:40:30,44.79
2020-04-20 15:40:32,46.738
2020-04-20 15:40:33,45.277
2020-04-20 15:40:34,45.764
2020-04-20 15:40:36,45.764
2020-04-20 15:40:37,46.251
2020-04-20 15:40:39,45.277
2020-04-20 15:40:40,44.79
2020-04-20 15:40:41,43.816
2020-04-20 15:40:43,45.277
2020-04-20 15:40:44,45.277
2020-04-20 15:40:45,44.303
2020-04-20 15:40:47,43.816
2020-04-20 15:40:48,43.816
2020-04-20 15:40:50,44.79
2020-04-20 15:40:51,44.79
2020-04-20 15:40:52,43.816
2020-04-20 15:40:54,44.79
2020-04-20 15:40:55,44.303
2020-04-20 15:40:56,44.303
2020-04-20 15:40:58,44.303
2020-04-20 15:40:59,43.329
2020-04-20 15:41:01,43.816
2020-04-20 15:41:02,42.842
2020-04-20 15:41:04,43.816
2020-04-20 15:41:05,43.816
2020-04-20 15:41:07,43.329
2020-04-20 15:41:08,43.816
2020-04-20 15:41:09,42.842
2020-04-20 15:41:11,42.842
2020-04-20 15:41:12,42.842
2020-04-20 15:41:13,42.842
2020-04-20 15:41:15,42.842
2020-04-20 15:41:16,42.842
2020-04-20 15:41:18,42.842
2020-04-20 15:41:19,42.842
2020-04-20 15:41:20,42.842
2020-04-20 15:41:22,42.355
2020-04-20 15:41:23,43.816
2020-04-20 15:41:25,42.842
